,contractor_id,plan_name,primary_trade,ladder_use,scaffolds,confined_space,aerial_lift,cpr_training,excavation,fall_protection,investigation_prgm,fatality_2017,fatality_2018,restricted_day_17,restricted_day_18,lost_days_17,lost_days_18,recordable_17,recordable_18,work_hours_17,work_hours_18,emr_17,emr_18,flame_spark_activity,hoisting_rigging_eq,live_electrical_component,electrical_component,safety_health_program,safety_manager,emp_involvement_plan,emp_performance_evalution,osha_citation,fatality_2019,restricted_day_19,lost_days_19,recordable_19,dart_17,dart_18,dart_19,days_away_cases_17,days_away_cases_18,days_away_cases_19,fatal_19_mis,lost_days_19_mis,restricted_mis,recordable_mis,fatal_18_mis,fatal_17_mis
92,93,> $1M,Facility Remediation,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,146708.0,114932.0,0.91,0.92,yes,yes,yes,yes,yes,no,yes,yes,no,,,,,0.0,0.0,,,,,0,0,0,0,1,1
93,94,> $1M,,yes,yes,yes,na,yes,yes,yes,yes,0.0,0.0,0.0,0.0,10.0,226.0,1.0,5.0,33026.0,34305.0,0.94,0.98,yes,no,no,yes,yes,no,yes,no,no,0.0,0.0,364.0,3.0,1.0,3.0,2.0,,,,1,1,1,1,1,1
94,95,> $1M,,yes,yes,no,yes,na,no,yes,yes,,,,,,,,,,,,,no,no,na,no,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
95,96,> $1M,Division 26 - Electrical,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,209.0,98.0,15.0,13.0,531658.0,628839.0,0.77,0.9,na,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,67.0,9.0,5.0,4.0,4.0,,,,1,1,1,1,1,1
96,97,> $1M,Maintenance of Masonry,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,1.0,1.0,2.0,408.0,3.0,4.0,151784.0,177155.0,0.69,0.73,yes,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,127.0,1.0,3.0,4.0,1.0,,,,1,1,1,1,1,1
97,98,> $1M,Glass Glazing,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,14.0,14.0,0.0,182.0,2.0,6.0,255900.0,224200.0,1.18,1.0,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,110.0,5.0,1.0,1.0,5.0,1.0,,,,1,1,1,1,1,1
98,99,> $1M,,na,na,no,no,yes,na,yes,no,,,,,,,,,,,,,yes,yes,na,na,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
99,100,> $1M,,yes,yes,no,no,yes,yes,yes,yes,on,,on,on,on,,on,,on,,on,,no,yes,yes,yes,yes,yes,yes,yes,no,,,,,on,,,,,,0,0,0,0,0,1
100,101,> $1M,Division 26 - Electrical,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,233.0,0.0,4.0,0.0,148384.0,123791.0,1.06,1.02,na,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,9.0,1.0,4.0,0.0,1.0,,,,1,1,1,1,1,1
101,102,> $1M,,yes,yes,yes,yes,na,na,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,no,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
102,103,> $1M,Division 9 - Finishes,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,6.0,6.0,141.0,206.0,17.0,12.0,307597.0,363153.0,0.88,0.92,yes,yes,na,yes,yes,yes,yes,no,no,0.0,27.0,5.0,3.0,7.0,5.0,1.0,,,,1,1,1,1,1,1
103,104,> $1M,Maintenance of Masonry,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,102.0,102.0,675.0,38.0,4.0,2.0,248088.0,279899.0,0.95,0.89,yes,yes,na,yes,yes,yes,yes,yes,yes,0.0,70.0,29.0,3.0,4.0,2.0,3.0,,,,1,1,1,1,1,1
104,105,> $1M,,yes,yes,no,no,na,no,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11977.0,11677.0,0.95,0.95,no,no,no,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
105,106,> $1M,Investigation and Securitiy Services,yes,yes,na,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72362.0,78254.0,0.9,0.88,na,na,na,na,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
106,107,> $1M,"Division 23 - Heating, Ventilating, and Air Conditioning (HVAC)",yes,yes,no,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45606.0,54688.0,0.86,0.87,yes,no,na,no,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
107,108,> $1M,Division 9 - Finishes,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,170.0,170.0,650.0,638.0,11.0,27.0,963326.0,1205997.0,0.81,0.98,na,na,na,yes,yes,yes,yes,yes,no,0.0,478.0,497.0,22.0,9.0,22.0,17.0,,,,1,1,1,1,1,1
108,109,> $1M,Fences and Gates,yes,na,no,yes,yes,na,yes,yes,,,,,,,,,,,,,yes,na,na,yes,yes,yes,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
109,110,> $1M,Architectural Woodwork,yes,na,na,na,yes,na,no,yes,0.0,0.0,0.0,0.0,24.0,2.0,2.0,2.0,103956.0,105128.0,0.74,0.92,na,na,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,1,1,1,1,1,1
110,111,> $1M,,yes,yes,yes,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60357.0,77173.0,0.81,0.83,na,na,yes,yes,yes,no,yes,yes,no,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,,,1,1,1,1,1,1
111,112,> $500k to $1M,Division 4 - Masonry,yes,yes,no,yes,na,no,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
112,113,> $1M,"Division 23 - Heating, Ventilating, and Air Conditioning (HVAC)",yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,42974.0,46686.0,0.85,0.85,yes,yes,yes,yes,yes,no,yes,no,no,0.0,0.0,0.0,5.0,0.0,1.0,0.0,,,,1,1,1,1,1,1
113,114,> $1M,Division 13 - Special Construction,yes,yes,yes,yes,na,yes,yes,yes,0.0,1.0,497.0,497.0,64.0,581.0,39.0,42.0,3091487.0,3188925.0,0.55,0.58,yes,yes,yes,yes,yes,yes,yes,yes,yes,0.0,1026.0,473.0,57.0,17.0,16.0,37.0,,,,1,1,1,1,1,1
114,115,> $1M,,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,170.0,170.0,529.0,604.0,13.0,13.0,728467.0,665312.0,0.89,0.92,yes,yes,na,na,yes,yes,yes,yes,no,0.0,1.0,4.0,12.0,12.0,11.0,5.0,,,,1,1,1,1,1,1
115,116,> $1M,Ceilings,yes,yes,yes,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,365.0,0.0,1.0,0.0,80925.0,111525.0,0.86,1.03,yes,yes,no,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1,1,1,1,1,1
116,117,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
117,118,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156555.0,169916.0,1.03,0.88,yes,yes,yes,yes,yes,yes,yes,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
118,119,> $1M,,yes,yes,na,na,na,yes,yes,yes,0.0,0.0,0.0,0.0,9.0,5.0,7.0,10.0,155153.0,257495.0,0.81,0.87,no,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,33.0,6.0,4.0,3.0,2.0,,,,1,1,1,1,1,1
119,120,> $1M,Division 26 - Electrical,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,160.0,180.0,3.0,11.0,786377.0,958540.0,0.86,0.85,na,na,yes,yes,yes,no,yes,yes,no,0.0,0.0,190.0,8.0,3.0,3.0,3.0,,,,1,1,1,1,1,1
120,121,> $1M,,yes,na,na,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,180.0,0.0,1.0,24707.0,30102.0,0.88,0.88,yes,na,na,yes,no,no,no,no,no,0.0,0.0,57.0,1.0,0.0,1.0,1.0,,,,1,1,1,1,1,1
121,122,> $1M,,yes,yes,yes,yes,na,yes,yes,yes,0.0,0.0,0.0,0.0,129.0,154.0,2.0,2.0,181241.0,177147.0,0.94,0.86,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,0.0,14.0,1.0,2.0,2.0,1.0,,,,1,1,1,1,1,1
122,123,> $1M,Finish Carpentry,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21002.0,25285.0,0.92,0.9,na,na,na,na,yes,yes,yes,yes,no,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,1,1,1,1,1,1
123,124,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,136.0,0.0,5.0,9.0,1505734.0,1692706.0,0.41,0.4,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,65.0,56.0,5.0,2.0,5.0,2.0,,,,1,1,1,1,1,1
124,125,> $1M,,yes,na,yes,na,yes,na,yes,yes,,,,,,,,,,,,,na,na,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,0,0,0,0,0,0
125,126,> $1M,Division 11 - Equipment,yes,no,no,no,yes,no,no,no,,,,,,,,,,,,,yes,no,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
126,127,> $500k to $1M,,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,no,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
127,128,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
128,129,> $1M,Division 13 - Special Construction,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,89.0,21.0,5.0,1.0,503878.0,461042.0,0.55,0.58,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,2.0,1.0,,,,,0,0,0,0,1,1
129,130,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,no,no,no,yes,yes,no,no,yes,,,,,,,,,,,0,0,0,0,0,0
130,131,> $1M,"Division 23 - Heating, Ventilating, and Air Conditioning (HVAC)",yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,74.0,153.0,2.0,3.0,234703.0,233707.0,0.79,0.79,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,0.0,180.0,1.0,2.0,2.0,1.0,,,,1,1,1,1,1,1
131,132,> $1M,,yes,yes,yes,no,na,na,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16870.0,19460.0,0.86,0.88,na,na,na,yes,yes,no,no,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
132,133,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,214.0,214.0,34.0,638.0,8.0,7.0,654068.0,841186.0,0.92,0.93,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,26.0,180.0,6.0,3.0,6.0,3.0,,,,1,1,1,1,1,1
133,134,> $1M,Division 26 - Electrical,yes,yes,yes,yes,na,yes,yes,yes,0.0,0.0,0.0,0.0,31.0,111.0,2.0,8.0,267254.0,319749.0,0.8,0.82,na,yes,yes,yes,yes,no,yes,yes,no,0.0,0.0,104.0,2.0,1.0,5.0,1.0,,,,1,1,1,1,1,1
134,135,> $1M,,na,na,no,na,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27560.0,29316.0,0.88,0.9,no,na,yes,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
135,136,> $500k to $1M,,yes,yes,na,yes,na,na,yes,no,,,,,,,,,,,,,na,na,yes,yes,yes,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
136,137,> $1M,General Contractor,yes,yes,yes,na,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19981.0,50610.0,0.81,0.85,no,yes,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
137,138,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,53.0,53.0,0.0,0.0,2.0,2.0,279189.0,375525.0,0.91,0.89,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,543.0,12.0,1.0,0.0,6.0,,,,1,1,1,1,1,1
138,139,> $500k to $1M,HVAC Air Distribution,yes,na,na,na,yes,na,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,0.95,0.95,na,na,na,na,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
139,140,> $1M,Maintenance of Masonry,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,1.0,1.0,0.0,138.0,6.0,3.0,111736.0,133933.0,0.88,0.84,na,yes,na,na,yes,yes,yes,yes,no,0.0,0.0,180.0,6.0,1.0,3.0,3.0,,,,1,1,1,1,1,1
140,141,> $1M,"Division 23 - Heating, Ventilating, and Air Conditioning (HVAC)",yes,no,no,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,85.0,122.0,1.0,1.0,138742.0,170642.0,0.94,0.8,yes,no,yes,yes,yes,no,no,no,no,0.0,0.0,145.0,1.0,1.0,1.0,1.0,,,,1,1,1,1,1,1
141,142,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111056.0,102150.0,1.0,0.85,yes,yes,na,na,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
142,143,> $1M,,no,no,no,na,na,na,yes,yes,,,,,,,,,,,,,no,no,no,no,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
143,144,> $1M,Fire and Smoke Protection,yes,yes,na,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,62431.0,62431.0,1.11,1.02,na,na,na,yes,yes,yes,no,no,no,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1,1,1,1,1,1
144,145,> $1M,Division 9 - Finishes,na,na,na,na,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26637.0,22361.0,0.87,0.86,na,na,na,na,yes,yes,no,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
145,146,> $1M,,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,3.0,11.0,7.0,7.0,268650.0,254559.0,0.95,0.85,yes,yes,na,yes,yes,yes,yes,no,no,0.0,135.0,0.0,6.0,1.0,4.0,2.0,,,,1,1,1,1,1,1
146,147,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,92.0,0.0,3.0,103900.0,178733.0,0.68,0.67,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,183.0,0.0,3.0,0.0,2.0,2.0,,,,1,1,1,1,1,1
147,148,> $1M,Glazing,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13780.0,14287.0,0.94,0.85,yes,yes,no,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
148,149,> $1M,,yes,yes,no,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.5,46483.0,0.83,0.83,yes,yes,no,na,yes,yes,yes,yes,no,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,,,1,1,1,1,1,1
149,150,> $1M,,yes,yes,yes,yes,na,yes,yes,yes,0.0,0.0,30.0,30.0,0.0,0.0,1.0,0.0,43880.0,54216.0,0.85,0.84,yes,no,no,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1,1,1,1,1,1
150,151,> $1M,,na,na,yes,na,na,na,yes,no,,,,,,,,,,,,,yes,na,na,yes,yes,no,no,yes,no,,,,,,,,,,,0,0,0,0,0,0
151,152,> $1M,,yes,yes,na,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,41502.0,36116.0,0.9,1.06,yes,yes,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1,1,1,1,1,1
152,153,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,180.0,3.0,1.0,488299.5,360123.0,0.76,0.83,yes,yes,na,na,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1,1,1,1,1
153,154,> $1M,,yes,yes,na,na,na,yes,yes,yes,,,,,,,,,,,,,yes,na,na,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
154,155,> $1M,Division 8 - Openings,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,55.0,80.0,4.0,2.0,207720.0,301016.0,0.97,0.94,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,168.0,280.0,6.0,4.0,2.0,6.0,,,,1,1,1,1,1,1
155,156,> $1M,Partitions,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,49.0,2.0,1.0,54556.0,52841.0,0.83,0.83,na,yes,na,na,no,no,yes,yes,no,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,1,1,1,1,1,1
156,157,> $1M,,yes,yes,yes,yes,na,na,yes,yes,on,,on,on,on,,on,,on,,on,,na,na,yes,yes,yes,no,yes,yes,no,,,,,on,,,,,,0,0,0,0,0,1
157,158,> $500k to $1M,Division 13 - Special Construction,na,na,na,na,na,na,no,yes,,,,,,,,,,,,,na,na,na,na,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
158,159,> $1M,,yes,yes,na,yes,yes,na,yes,yes,,,,,,,,,,,,,na,na,na,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
159,160,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.0,2510.0,1.08,1.08,yes,yes,yes,yes,yes,no,yes,yes,no,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
160,161,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,25.0,25.0,31.0,0.0,5.0,10.0,398818.0,482094.0,0.73,0.77,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,141.0,2.0,11.0,4.0,5.0,8.0,,,,1,1,1,1,1,1
161,162,> $1M,Division 12 - Furnishings,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,63526.0,90228.0,1.29,0.96,na,yes,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
162,163,> $1M,,yes,yes,na,yes,yes,na,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
163,164,> $1M,Division 9 - Finishes,yes,yes,na,na,yes,na,yes,yes,0.0,0.0,0.0,0.0,240.0,200.0,2.0,7.0,357844.0,469810.0,0.94,1.15,yes,na,na,yes,yes,no,yes,yes,yes,0.0,83.0,275.0,16.0,2.0,5.0,15.0,,,,1,1,1,1,1,1
164,165,$500K or less,,yes,yes,yes,yes,na,na,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,yes,no,no,yes,,,,,,,,,,,0,0,0,0,0,0
165,166,> $1M,Division 10 - Specialties,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,102951.0,146575.0,1.26,1.18,na,na,na,na,yes,no,yes,yes,no,0.0,0.0,3.0,4.0,0.0,0.0,1.0,,,,1,1,1,1,1,1
166,167,> $1M,,yes,yes,yes,na,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35661.0,31980.0,0.93,0.95,yes,yes,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
167,168,> $1M,,yes,yes,yes,yes,na,na,yes,yes,0.0,0.0,5.0,5.0,10.0,0.0,3.0,0.0,188185.0,267121.0,0.62,0.81,na,yes,yes,yes,yes,yes,yes,no,no,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,1,1,1,1,1,1
168,169,> $1M,Contaminated Site Material Removal,yes,na,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,101.0,178.0,2.0,3.0,246787.0,256398.0,0.77,0.84,yes,yes,na,yes,no,yes,yes,yes,no,0.0,10.0,0.0,1.0,1.0,2.0,1.0,,,,1,1,1,1,1,1
169,170,> $1M,,yes,yes,na,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,137.0,2.0,1.0,1.0,400000.0,40640.0,0.93,1.0,na,yes,na,yes,yes,yes,yes,yes,no,0.0,0.0,185.0,1.0,1.0,1.0,1.0,,,,1,1,1,1,1,1
170,171,> $1M,,yes,na,na,na,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,134.0,0.0,2.0,19217.25,18513.0,0.84,0.85,na,yes,na,na,yes,yes,no,no,no,0.0,0.0,3.0,1.0,0.0,2.0,1.0,,,,1,1,1,1,1,1
171,172,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125128.0,121287.0,0.94,0.89,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,41.0,1.0,0.0,0.0,1.0,,,,1,1,1,1,1,1
172,173,> $1M,Facility Remediation,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,260190.0,432080.0,0.72,0.87,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,67.0,244.0,3.0,0.0,1.0,3.0,,,,1,1,1,1,1,1
173,174,> $1M,,yes,na,yes,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,62.0,23.0,1.0,2.0,210756.0,267138.0,1.01,0.92,na,na,na,yes,yes,no,yes,yes,yes,0.0,0.0,6.0,2.0,1.0,2.0,1.0,,,,1,1,1,1,1,1
174,175,> $1M,Division 8 - Openings,yes,yes,na,yes,na,na,yes,yes,,,,,,,,,,,,,yes,na,na,,yes,yes,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
175,176,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,18.0,18.0,40.0,0.0,3.0,4.0,100290.0,96110.0,0.67,0.83,yes,yes,yes,yes,yes,no,yes,yes,no,0.0,11.0,0.0,3.0,2.0,3.0,1.0,,,,1,1,1,1,1,1
176,177,> $1M,Division 13 - Special Construction,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,185.0,185.0,339.0,532.0,19.0,14.0,4946423.0,5966573.0,0.59,0.53,yes,na,na,yes,yes,yes,yes,yes,no,0.0,148.0,189.0,19.0,17.0,12.0,10.0,,,,1,1,1,1,1,1
177,178,> $1M,Membrane Roofing,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,70483.0,69938.0,0.81,0.81,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,5.0,1.0,0.0,1.0,1.0,,,,1,1,1,1,1,1
178,179,> $1M,Flooring,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,55.0,50.0,3.0,3.0,317827.0,420910.0,0.96,0.94,yes,yes,na,yes,yes,no,yes,yes,no,0.0,0.0,366.0,4.0,3.0,3.0,3.0,,,,1,1,1,1,1,1
179,180,> $1M,Division 9 - Finishes,yes,yes,na,na,na,na,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10833.0,19826.0,0.98,0.91,na,na,na,na,yes,no,yes,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
180,181,> $1M,,yes,na,na,na,na,na,yes,yes,,,,,,,,,,,,,na,na,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
181,182,> $1M,Painting and Coating,yes,yes,yes,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,179.0,79.0,5.0,10.0,246210.0,220420.0,0.76,0.85,no,yes,no,no,yes,no,yes,no,no,0.0,0.0,88.0,5.0,1.0,3.0,2.0,,,,1,1,1,1,1,1
182,183,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
183,184,> $1M,Precast Concrete,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,490.0,490.0,89.0,44.0,16.0,14.0,660370.0,543963.0,0.93,1.01,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,222.0,368.0,23.0,16.0,5.0,21.0,,,,1,1,1,1,1,1
184,185,> $1M,Finish Carpentry,yes,na,na,na,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30883.0,34481.0,0.95,1.0,na,yes,na,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
185,186,> $1M,Division 11 - Equipment,yes,yes,na,yes,yes,no,yes,yes,0.0,,0.0,0.0,0.0,,0.0,,37881.0,,0.88,,yes,yes,na,yes,yes,no,yes,no,no,,,,,0.0,,,,,,0,0,0,0,0,1
186,187,> $500k to $1M,"Division 23 - Heating, Ventilating, and Air Conditioning (HVAC)",yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15857.0,13399.0,0.95,0.95,na,na,yes,yes,yes,yes,yes,yes,no,0.0,14.0,0.0,1.0,0.0,0.0,1.0,,,,1,1,1,1,1,1
187,188,> $1M,"Division 23 - Heating, Ventilating, and Air Conditioning (HVAC)",yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,16.0,16.0,180.0,0.0,3.0,1.0,396172.0,381004.0,0.62,0.63,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,6.0,95.0,1.0,3.0,1.0,1.0,,,,1,1,1,1,1,1
188,189,> $500k to $1M,,yes,yes,yes,yes,yes,no,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18830.0,19957.0,0.86,0.87,na,yes,na,yes,yes,no,yes,yes,no,,,,,0.0,0.0,,,,,0,0,0,0,1,1
189,190,> $1M,,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,yes,yes,yes,yes,,,,,,,,,,,0,0,0,0,0,0
